,id,up,site,data-set,marker,name,number
0,02,,1,蔣中正總統文物,-,蔣中正總統文物,329613
1,0201,02,2,蔣中正總統文物/籌筆,-,籌筆,18039
2,020101,0201,3,蔣中正總統文物/籌筆/北伐時期,*,北伐時期,1297
3,020102,0201,3,蔣中正總統文物/籌筆/統一時期,*,統一時期,10818
4,020103,0201,3,蔣中正總統文物/籌筆/抗戰時期,*,抗戰時期,3708
5,020104,0201,3,蔣中正總統文物/籌筆/戡亂時期,*,戡亂時期,2079
6,020105,0201,3,蔣中正總統文物/籌筆/其他,*,其他,36
7,020106,0201,3,蔣中正總統文物/籌筆/題字照片,*,題字照片,101
8,0202,02,2,蔣中正總統文物/革命文獻,-,革命文獻,16401
9,020201,0202,3,蔣中正總統文物/革命文獻/北伐時期,*,北伐時期,2049
10,020202,0202,3,蔣中正總統文物/革命文獻/統一時期,*,統一時期,3390
11,020203,0202,3,蔣中正總統文物/革命文獻/抗戰時期,*,抗戰時期,4504
12,020204,0202,3,蔣中正總統文物/革命文獻/戡亂時期,*,戡亂時期,6458
13,0203,02,2,蔣中正總統文物/蔣氏宗譜,-,蔣氏宗譜,47
14,020301,0203,3,蔣中正總統文物/蔣氏宗譜/蔣氏宗譜,*,蔣氏宗譜,4
15,020302,0203,3,蔣中正總統文物/蔣氏宗譜/武嶺蔣氏宗譜及先序考,*,武嶺蔣氏宗譜及先序考,7
16,020303,0203,3,蔣中正總統文物/蔣氏宗譜/回圖蔣氏宗譜,*,回圖蔣氏宗譜,10
17,020304,0203,3,蔣中正總統文物/蔣氏宗譜/宜興大成蔣氏宗譜,*,宜興大成蔣氏宗譜,10
18,020305,0203,3,蔣中正總統文物/蔣氏宗譜/梅潭蔣氏世譜,*,梅潭蔣氏世譜,14
19,020306,0203,3,蔣中正總統文物/蔣氏宗譜/硤石蔣氏支譜,*,硤石蔣氏支譜,2
20,0204,02,2,蔣中正總統文物/家書,-,家書,1253
21,020401,0204,3,蔣中正總統文物/家書/致宋美齡,*,致宋美齡,605
22,020402,0204,3,蔣中正總統文物/家書/致蔣經國,*,致蔣經國,89
23,020403,0204,3,蔣中正總統文物/家書/致蔣緯國,*,致蔣緯國,106
24,020404,0204,3,蔣中正總統文物/家書/致親友,*,致親友,232
25,020405,0204,3,蔣中正總統文物/家書/致蔣孝武,*,致蔣孝武,18
26,020406,0204,3,蔣中正總統文物/家書/致蔣孝勇,*,致蔣孝勇,5
27,020407,0204,3,蔣中正總統文物/家書/蔣經國家書,*,蔣經國家書,198
28,0205,02,2,蔣中正總統文物/照片,-,照片,50977
29,020501,0205,3,蔣中正總統文物/照片/主題,-,主題,50977
30,02050101,020501,4,蔣中正總統文物/照片/主題/總類,*,總類,34649
31,02050102,020501,4,蔣中正總統文物/照片/主題/典禮集會,*,典禮集會,1218
32,02050103,020501,4,蔣中正總統文物/照片/主題/巡訪慰問,*,巡訪慰問,1357
33,02050104,020501,4,蔣中正總統文物/照片/主題/演習校閱,*,演習校閱,1189
34,02050105,020501,4,蔣中正總統文物/照片/主題/接待外賓,*,接待外賓,2182
35,02050106,020501,4,蔣中正總統文物/照片/主題/接待僑胞,*,接待僑胞,309
36,02050107,020501,4,蔣中正總統文物/照片/主題/友人僚屬,*,友人僚屬,215
37,02050108,020501,4,蔣中正總統文物/照片/主題/生活留影,*,生活留影,682
38,02050109,020501,4,蔣中正總統文物/照片/主題/蔣夫人宋美齡輯集,*,蔣夫人宋美齡輯集,8943
39,02050110,020501,4,蔣中正總統文物/照片/主題/逝世與紀念活動,*,逝世與紀念活動,94
40,02050111,020501,4,蔣中正總統文物/照片/主題/其他,*,其他,139
41,0206,02,2,蔣中正總統文物/文物圖書,-,文物圖書,9759
42,020601,0206,3,蔣中正總統文物/文物圖書/稿本（一）,*,稿本（一）,8221
43,020602,0206,3,蔣中正總統文物/文物圖書/稿本（二）,*,稿本（二）,191
44,020603,0206,3,蔣中正總統文物/文物圖書/稿本（三）,*,稿本（三）,25
45,020604,0206,3,蔣中正總統文物/文物圖書/稿本（四）,*,稿本（四）,30
46,020605,0206,3,蔣中正總統文物/文物圖書/稿本（五）,*,稿本（五）,449
47,020606,0206,3,蔣中正總統文物/文物圖書/稿本（六）,*,稿本（六）,1
48,020607,0206,3,蔣中正總統文物/文物圖書/稿本（七）,*,稿本（七）,823
49,020608,0206,3,蔣中正總統文物/文物圖書/書帖,*,書帖,1
50,020609,0206,3,蔣中正總統文物/文物圖書/筆記稿本,*,筆記稿本,18
51,0207,02,2,蔣中正總統文物/特交文卷,-,特交文卷,5715
52,020701,0207,3,蔣中正總統文物/特交文卷/親批文件,*,親批文件,3421
53,020702,0207,3,蔣中正總統文物/特交文卷/交擬稿件,*,交擬稿件,2294
54,0208,02,2,蔣中正總統文物/特交檔案,-,特交檔案,75525
55,020801,0208,3,蔣中正總統文物/特交檔案/分類資料,-,分類資料,5519
56,02080101,020801,4,蔣中正總統文物/特交檔案/分類資料/政治,*,政治,729
57,02080102,020801,4,蔣中正總統文物/特交檔案/分類資料/軍事,*,軍事,1344
58,02080103,020801,4,蔣中正總統文物/特交檔案/分類資料/中日戰爭,*,中日戰爭,1207
59,02080104,020801,4,蔣中正總統文物/特交檔案/分類資料/政治防共,*,政治防共,136
60,02080105,020801,4,蔣中正總統文物/特交檔案/分類資料/軍事剿匪,*,軍事剿匪,60
61,02080106,020801,4,蔣中正總統文物/特交檔案/分類資料/外交,*,外交,1176
62,02080107,020801,4,蔣中正總統文物/特交檔案/分類資料/國際,*,國際,49
63,02080108,020801,4,蔣中正總統文物/特交檔案/分類資料/經濟,*,經濟,96
64,02080109,020801,4,蔣中正總統文物/特交檔案/分類資料/財政,*,財政,273
65,02080110,020801,4,蔣中正總統文物/特交檔案/分類資料/內政,*,內政,9
66,02080111,020801,4,蔣中正總統文物/特交檔案/分類資料/教育,*,教育,49
67,02080112,020801,4,蔣中正總統文物/特交檔案/分類資料/交通,*,交通,27
68,02080113,020801,4,蔣中正總統文物/特交檔案/分類資料/社會,*,社會,25
69,02080114,020801,4,蔣中正總統文物/特交檔案/分類資料/特件,*,特件,225
70,02080115,020801,4,蔣中正總統文物/特交檔案/分類資料/其他,*,其他,114
71,020802,0208,3,蔣中正總統文物/特交檔案/一般資料,*,一般資料,68385
72,020803,0208,3,蔣中正總統文物/特交檔案/黨務(黨史館),*,黨務(黨史館),1621
73,0209,02,2,蔣中正總統文物/特交文電,-,特交文電,141779
74,020901,0209,3,蔣中正總統文物/特交文電/領袖事功,-,領袖事功,29762
75,02090101,020901,4,蔣中正總統文物/特交文電/領袖事功/北伐統一,*,北伐統一,3477
76,02090102,020901,4,蔣中正總統文物/特交文電/領袖事功/國家建設,*,國家建設,7369
77,02090103,020901,4,蔣中正總統文物/特交文電/領袖事功/革命外交,*,革命外交,5346
78,02090104,020901,4,蔣中正總統文物/特交文電/領袖事功/復行視事,*,復行視事,1910
79,02090105,020901,4,蔣中正總統文物/特交文電/領袖事功/對日抗戰,*,對日抗戰,5531
80,02090106,020901,4,蔣中正總統文物/特交文電/領袖事功/領袖指示,*,領袖指示,6112
81,02090107,020901,4,蔣中正總統文物/特交文電/領袖事功/目錄及參考資料,*,目錄及參考資料,17
82,020902,0209,3,蔣中正總統文物/特交文電/日寇侵略,-,日寇侵略,29722
83,02090201,020902,4,蔣中正總統文物/特交文電/日寇侵略/日寇侵略,*,日寇侵略,29714
84,02090202,020902,4,蔣中正總統文物/特交文電/日寇侵略/目錄及參考資料,*,目錄及參考資料,8
85,020903,0209,3,蔣中正總統文物/特交文電/共匪禍國,-,共匪禍國,78870
86,02090301,020903,4,蔣中正總統文物/特交文電/共匪禍國/共匪禍國,*,共匪禍國,78860
87,02090302,020903,4,蔣中正總統文物/特交文電/共匪禍國/目錄及參考資料,*,目錄及參考資料,10
88,020904,0209,3,蔣中正總統文物/特交文電/俄帝陰謀,-,俄帝陰謀,3425
89,02090401,020904,4,蔣中正總統文物/特交文電/俄帝陰謀/俄帝陰謀,*,俄帝陰謀,3422
90,02090402,020904,4,蔣中正總統文物/特交文電/俄帝陰謀/目錄及參考資料,*,目錄及參考資料,3
91,0210,02,2,蔣中正總統文物/其他,-,其他,9575
92,021001,0210,3,蔣中正總統文物/其他/總統事略日記,-,總統事略日記,5305
93,02100101,021001,4,蔣中正總統文物/其他/總統事略日記/總統事略日記,*,總統事略日記,5079
94,02100102,021001,4,蔣中正總統文物/其他/總統事略日記/蔣經國剪報資料,*,蔣經國剪報資料,221
95,02100103,021001,4,蔣中正總統文物/其他/總統事略日記/蔣總統秘錄,*,蔣總統秘錄,5
96,021002,0210,3,蔣中正總統文物/其他/籌筆,*,籌筆,862
97,021003,0210,3,蔣中正總統文物/其他/淞滬抗日戰役史材,*,淞滬抗日戰役史材,1650
98,021004,0210,3,蔣中正總統文物/其他/張羣先生文卷,*,張羣先生文卷,117
99,021005,0210,3,蔣中正總統文物/其他/史料整編,*,史料整編,146
100,021006,0210,3,蔣中正總統文物/其他/文電登記簿,-,文電登記簿,450
101,02100601,021006,4,蔣中正總統文物/其他/文電登記簿/文電登記簿,*,文電登記簿,256
102,02100602,021006,4,蔣中正總統文物/其他/文電登記簿/收發文簿,*,收發文簿,194
103,021007,0210,3,蔣中正總統文物/其他/綜合,-,綜合,1045
104,02100701,021007,4,蔣中正總統文物/其他/綜合/黨政,*,黨政,140
105,02100702,021007,4,蔣中正總統文物/其他/綜合/人事及考評,*,人事及考評,177
106,02100703,021007,4,蔣中正總統文物/其他/綜合/軍事情報及演習,*,軍事情報及演習,345
107,02100704,021007,4,蔣中正總統文物/其他/綜合/財政,*,財政,138
108,02100705,021007,4,蔣中正總統文物/其他/綜合/中日關係,*,中日關係,12
109,02100706,021007,4,蔣中正總統文物/其他/綜合/手令、手札及印譜,*,手令、手札及印譜,12
110,02100707,021007,4,蔣中正總統文物/其他/綜合/地圖,*,地圖,22
111,02100708,021007,4,蔣中正總統文物/其他/綜合/請見簿及約見冊,*,請見簿及約見冊,97
112,02100709,021007,4,蔣中正總統文物/其他/綜合/勳狀證書,*,勳狀證書,18
113,02100710,021007,4,蔣中正總統文物/其他/綜合/雜卷,*,雜卷,84
114,0211,02,2,蔣中正總統文物/視聽,*,視聽,128
115,0212,02,2,蔣中正總統文物/藏書,-,藏書,415
116,021201,0212,3,蔣中正總統文物/藏書/左公奏稿,*,左公奏稿,43
117,021202,0212,3,蔣中正總統文物/藏書/前漢書,*,前漢書,32
118,021203,0212,3,蔣中正總統文物/藏書/後漢書,*,後漢書,26
119,021204,0212,3,蔣中正總統文物/藏書/晉書,*,晉書,20
120,021205,0212,3,蔣中正總統文物/藏書/春秋左傳正義,*,春秋左傳正義,20
121,021206,0212,3,蔣中正總統文物/藏書/四部要籍序跋大全,*,四部要籍序跋大全,19
122,021207,0212,3,蔣中正總統文物/藏書/李文忠公全書,*,李文忠公全書,29
123,021208,0212,3,蔣中正總統文物/藏書/加批袁了凡及王鳳洲綱鑑合編,*,加批袁了凡及王鳳洲綱…,18
124,021209,0212,3,蔣中正總統文物/藏書/精校春秋左繡,*,精校春秋左繡,16
125,021210,0212,3,蔣中正總統文物/藏書/隋書,*,隋書,12
126,021211,0212,3,蔣中正總統文物/藏書/袁氏訓練操法詳晰圖說,*,袁氏訓練操法詳晰圖說,12
127,021212,0212,3,蔣中正總統文物/藏書/古今尺牘墨蹟大觀,*,古今尺牘墨蹟大觀,12
128,021213,0212,3,蔣中正總統文物/藏書/影印易經來註圖解,*,影印易經來註圖解,12
129,021214,0212,3,蔣中正總統文物/藏書/三國志,*,三國志,16
130,021215,0212,3,蔣中正總統文物/藏書/古籍,*,古籍,79
131,021216,0212,3,蔣中正總統文物/藏書/現代,*,現代,21
132,021217,0212,3,蔣中正總統文物/藏書/抗戰,*,抗戰,28
133,05,,1,嚴家淦總統文物,-,嚴家淦總統文物,18483
134,0501,05,2,嚴家淦總統文物/文件,-,文件,11465
135,050101,0501,3,嚴家淦總統文物/文件/三十九年以前檔案（1945-02至1950-03）,*,三十九年以前檔案（19…,3
136,050102,0501,3,嚴家淦總統文物/文件/財政部長時期（1950-03至1954-06）,*,財政部長時期（1950-0…,13
137,050103,0501,3,嚴家淦總統文物/文件/臺灣省政府主席時期（1954-06至1957-08）,-,臺灣省政府主席時期（…,495
138,05010301,050103,4,嚴家淦總統文物/文件/臺灣省政府主席時期（1954-06至1957-08）/政務與黨務,*,政務與黨務,112
139,05010302,050103,4,嚴家淦總統文物/文件/臺灣省政府主席時期（1954-06至1957-08）/財經與交通,*,財經與交通,91
140,05010303,050103,4,嚴家淦總統文物/文件/臺灣省政府主席時期（1954-06至1957-08）/國防與安全,*,國防與安全,1
141,05010304,050103,4,嚴家淦總統文物/文件/臺灣省政府主席時期（1954-06至1957-08）/外交與國際事務,*,外交與國際事務,34
142,05010305,050103,4,嚴家淦總統文物/文件/臺灣省政府主席時期（1954-06至1957-08）/專著與講詞,*,專著與講詞,4
143,05010306,050103,4,嚴家淦總統文物/文件/臺灣省政府主席時期（1954-06至1957-08）/函電,*,函電,156
144,05010307,050103,4,嚴家淦總統文物/文件/臺灣省政府主席時期（1954-06至1957-08）/美援,*,美援,94
145,05010308,050103,4,嚴家淦總統文物/文件/臺灣省政府主席時期（1954-06至1957-08）/其他,*,其他,3
146,050104,0501,3,嚴家淦總統文物/文件/行政院政務委員時期（1957-08至1958-03）,*,行政院政務委員時期（…,3
147,050105,0501,3,嚴家淦總統文物/文件/再任財政部長時期（1958-03至1963-12）,-,再任財政部長時期（19…,777
148,05010501,050105,4,嚴家淦總統文物/文件/再任財政部長時期（1958-03至1963-12）/政務與黨務,*,政務與黨務,27
149,05010502,050105,4,嚴家淦總統文物/文件/再任財政部長時期（1958-03至1963-12）/財經與交通,*,財經與交通,426
150,05010503,050105,4,嚴家淦總統文物/文件/再任財政部長時期（1958-03至1963-12）/國防與安全,*,國防與安全,4
151,05010504,050105,4,嚴家淦總統文物/文件/再任財政部長時期（1958-03至1963-12）/外交與國際事務,*,外交與國際事務,30
152,05010505,050105,4,嚴家淦總統文物/文件/再任財政部長時期（1958-03至1963-12）/專著與講詞,*,專著與講詞,50
153,05010506,050105,4,嚴家淦總統文物/文件/再任財政部長時期（1958-03至1963-12）/函電,*,函電,100
154,05010507,050105,4,嚴家淦總統文物/文件/再任財政部長時期（1958-03至1963-12）/美援,*,美援,101
155,05010508,050105,4,嚴家淦總統文物/文件/再任財政部長時期（1958-03至1963-12）/其他,*,其他,39
156,050106,0501,3,嚴家淦總統文物/文件/行政院長時期（1963-12至1972-06）,-,行政院長時期（1963-1…,2036
157,05010601,050106,4,嚴家淦總統文物/文件/行政院長時期（1963-12至1972-06）/政務與黨務,*,政務與黨務,135
158,05010602,050106,4,嚴家淦總統文物/文件/行政院長時期（1963-12至1972-06）/財經與交通,*,財經與交通,30
159,05010603,050106,4,嚴家淦總統文物/文件/行政院長時期（1963-12至1972-06）/國防與安全,*,國防與安全,9
160,05010604,050106,4,嚴家淦總統文物/文件/行政院長時期（1963-12至1972-06）/外交與國際事務,*,外交與國際事務,98
161,05010605,050106,4,嚴家淦總統文物/文件/行政院長時期（1963-12至1972-06）/專著與講詞,*,專著與講詞,120
162,05010606,050106,4,嚴家淦總統文物/文件/行政院長時期（1963-12至1972-06）/函電,*,函電,1644
163,050107,0501,3,嚴家淦總統文物/文件/副總統時期（1966-05至1975-04）,-,副總統時期（1966-05…,2110
164,05010701,050107,4,嚴家淦總統文物/文件/副總統時期（1966-05至1975-04）/政務與黨務,*,政務與黨務,99
165,05010702,050107,4,嚴家淦總統文物/文件/副總統時期（1966-05至1975-04）/財經與交通,*,財經與交通,116
166,05010703,050107,4,嚴家淦總統文物/文件/副總統時期（1966-05至1975-04）/國防與安全,*,國防與安全,1
167,05010704,050107,4,嚴家淦總統文物/文件/副總統時期（1966-05至1975-04）/外交與國際事務,*,外交與國際事務,393
168,05010705,050107,4,嚴家淦總統文物/文件/副總統時期（1966-05至1975-04）/文教與醫療救濟,*,文教與醫療救濟,17
169,05010706,050107,4,嚴家淦總統文物/文件/副總統時期（1966-05至1975-04）/專著與講詞,*,專著與講詞,230
170,05010707,050107,4,嚴家淦總統文物/文件/副總統時期（1966-05至1975-04）/函電,*,函電,1238
171,05010708,050107,4,嚴家淦總統文物/文件/副總統時期（1966-05至1975-04）/其他,*,其他,16
172,050108,0501,3,嚴家淦總統文物/文件/總統時期（1975-04至1978-05）,-,總統時期（1975-04至1…,638
173,05010801,050108,4,嚴家淦總統文物/文件/總統時期（1975-04至1978-05）/政務與黨務,*,政務與黨務,93
174,05010802,050108,4,嚴家淦總統文物/文件/總統時期（1975-04至1978-05）/財經與交通,*,財經與交通,10
175,05010803,050108,4,嚴家淦總統文物/文件/總統時期（1975-04至1978-05）/國防與安全,*,國防與安全,5
176,05010804,050108,4,嚴家淦總統文物/文件/總統時期（1975-04至1978-05）/外交與國際事務,*,外交與國際事務,92
177,05010805,050108,4,嚴家淦總統文物/文件/總統時期（1975-04至1978-05）/專著與講詞,*,專著與講詞,63
178,05010806,050108,4,嚴家淦總統文物/文件/總統時期（1975-04至1978-05）/函電,*,函電,372
179,05010807,050108,4,嚴家淦總統文物/文件/總統時期（1975-04至1978-05）/其他,*,其他,3
180,050109,0501,3,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）,-,卸任總統後（1978-05…,3144
181,05010901,050109,4,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）/政務與黨務,*,政務與黨務,255
182,05010902,050109,4,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）/財經與交通,*,財經與交通,36
183,05010903,050109,4,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）/國防與安全,*,國防與安全,83
184,05010904,050109,4,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）/外交與國際事務,*,外交與國際事務,62
185,05010905,050109,4,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）/專著與講詞,*,專著與講詞,188
186,05010906,050109,4,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）/函電,*,函電,1508
187,05010907,050109,4,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）/會議與活動,*,會議與活動,239
188,05010908,050109,4,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）/文復會,*,文復會,300
189,05010909,050109,4,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）/故宮博物院,*,故宮博物院,461
190,05010910,050109,4,嚴家淦總統文物/文件/卸任總統後（1978-05至1993-00）/其他,*,其他,12
191,050110,0501,3,嚴家淦總統文物/文件/新聞剪輯,*,新聞剪輯,334
192,050111,0501,3,嚴家淦總統文物/文件/記事本,*,記事本,34
193,050112,0501,3,嚴家淦總統文物/文件/言論集,*,言論集,1549
194,050113,0501,3,嚴家淦總統文物/文件/勳狀證書等,*,勳狀證書等,159
195,050114,0501,3,嚴家淦總統文物/文件/綜合,*,綜合,170
196,0502,05,2,嚴家淦總統文物/照片,-,照片,7014
197,050201,0502,3,嚴家淦總統文物/照片/時期,-,時期,7014
198,05020101,050201,4,嚴家淦總統文物/照片/時期/行政院長時期以前,*,行政院長時期以前,220
199,05020102,050201,4,嚴家淦總統文物/照片/時期/行政院長時期（1963-12至1972-05）,*,行政院長時期（196…,260
200,05020103,050201,4,嚴家淦總統文物/照片/時期/第四任副總統時期（1966-05至1972-05）,*,第四任副總統時期…,3394
201,05020104,050201,4,嚴家淦總統文物/照片/時期/第五任副總統時期（1972-05至1975-04）,*,第五任副總統時期…,1336
202,05020105,050201,4,嚴家淦總統文物/照片/時期/第五任總統時期（1975-04至1978-05）,*,第五任總統時期（1…,1374
203,05020106,050201,4,嚴家淦總統文物/照片/時期/卸任總統後,*,卸任總統後,285
204,05020107,050201,4,嚴家淦總統文物/照片/時期/其他,*,其他,145
205,0503,05,2,嚴家淦總統文物/視聽,*,視聽,4
206,04,,1,蔣經國總統文物,-,蔣經國總統文物,21426
207,0401,04,2,蔣經國總統文物/文件,-,文件,16286
208,040101,0401,3,蔣經國總統文物/文件/忠勤檔案,*,忠勤檔案,1241
209,040102,0401,3,蔣經國總統文物/文件/黨政軍文卷,-,黨政軍文卷,6531
210,04010201,040102,4,蔣經國總統文物/文件/黨政軍文卷/政治建設,*,政治建設,473
211,04010202,040102,4,蔣經國總統文物/文件/黨政軍文卷/軍事建設,*,軍事建設,1139
212,04010203,040102,4,蔣經國總統文物/文件/黨政軍文卷/財經建設,*,財經建設,148
213,04010204,040102,4,蔣經國總統文物/文件/黨政軍文卷/大陸情勢與反攻,*,大陸情勢與反攻,247
214,04010205,040102,4,蔣經國總統文物/文件/黨政軍文卷/國際情勢與外交,*,國際情勢與外交,3467
215,04010206,040102,4,蔣經國總統文物/文件/黨政軍文卷/國家安全與秩序,*,國家安全與秩序,529
216,04010207,040102,4,蔣經國總統文物/文件/黨政軍文卷/人才養成與訓練,*,人才養成與訓練,188
217,04010208,040102,4,蔣經國總統文物/文件/黨政軍文卷/其他,*,其他,340
218,040103,0401,3,蔣經國總統文物/文件/接待賓客,-,接待賓客,1258
219,04010301,040103,4,蔣經國總統文物/文件/接待賓客/會談紀要,*,會談紀要,158
220,04010302,040103,4,蔣經國總統文物/文件/接待賓客/談話備忘錄,*,談話備忘錄,4
221,04010303,040103,4,蔣經國總統文物/文件/接待賓客/談話紀錄,*,談話紀錄,598
222,04010304,040103,4,蔣經國總統文物/文件/接待賓客/談話資料,*,談話資料,42
223,04010305,040103,4,蔣經國總統文物/文件/接待賓客/會客名簿,*,會客名簿,26
224,04010306,040103,4,蔣經國總統文物/文件/接待賓客/延見賓客,*,延見賓客,424
225,04010307,040103,4,蔣經國總統文物/文件/接待賓客/簽名簿,*,簽名簿,6
226,040104,0401,3,蔣經國總統文物/文件/行誼剪輯與大事紀,-,行誼剪輯與大事紀,1172
227,04010401,040104,4,蔣經國總統文物/文件/行誼剪輯與大事紀/蔣經國言行剪輯,*,蔣經國言行剪輯,598
228,04010402,040104,4,蔣經國總統文物/文件/行誼剪輯與大事紀/蔣經國行事紀,*,蔣經國行事紀,425
229,04010403,040104,4,蔣經國總統文物/文件/行誼剪輯與大事紀/其他,*,其他,149
230,040105,0401,3,蔣經國總統文物/文件/專著手札與講詞,-,專著手札與講詞,6084
231,04010501,040105,4,蔣經國總統文物/文件/專著手札與講詞/專著類,*,專著類,12
232,04010502,040105,4,蔣經國總統文物/文件/專著手札與講詞/手札類,*,手札類,4613
233,04010503,040105,4,蔣經國總統文物/文件/專著手札與講詞/講詞類,*,講詞類,1350
234,04010504,040105,4,蔣經國總統文物/文件/專著手札與講詞/其他,*,其他,109
235,0402,04,2,蔣經國總統文物/照片,-,照片,5059
236,040201,0402,3,蔣經國總統文物/照片/時期,-,時期,5059
237,04020101,040201,4,蔣經國總統文物/照片/時期/中國大陸時期,*,中國大陸時期,156
238,04020102,040201,4,蔣經國總統文物/照片/時期/初到臺灣時期,*,初到臺灣時期,432
239,04020103,040201,4,蔣經國總統文物/照片/時期/國軍退除役官兵輔導委員會時期,*,國軍退除役官兵輔…,351
240,04020104,040201,4,蔣經國總統文物/照片/時期/國防部時期,*,國防部時期,247
241,04020105,040201,4,蔣經國總統文物/照片/時期/行政院時期,*,行政院時期,2530
242,04020106,040201,4,蔣經國總統文物/照片/時期/第六任總統時期,*,第六任總統時期,731
243,04020107,040201,4,蔣經國總統文物/照片/時期/第七任總統時期,*,第七任總統時期,328
244,04020108,040201,4,蔣經國總統文物/照片/時期/其他,*,其他,284
245,0403,04,2,蔣經國總統文物/視聽,*,視聽,67
246,0404,04,2,蔣經國總統文物/藏書,*,藏書,14
247,06,,1,李登輝總統文物,-,李登輝總統文物,18431
248,0601,06,2,李登輝總統文物/文件,-,文件,146
249,060101,0601,3,李登輝總統文物/文件/新聞報導,-,新聞報導,96
250,06010101,060101,4,李登輝總統文物/文件/新聞報導/臺灣省政府時期,*,臺灣省政府時期,32
251,06010102,060101,4,李登輝總統文物/文件/新聞報導/副總統時期,*,副總統時期,2
252,06010103,060101,4,李登輝總統文物/文件/新聞報導/總統時期,*,總統時期,62
253,060102,0601,3,李登輝總統文物/文件/政務委員,*,政務委員,10
254,060103,0601,3,李登輝總統文物/文件/臺北市長時期,*,臺北市長時期,2
255,060104,0601,3,李登輝總統文物/文件/臺灣省主席時期,*,臺灣省主席時期,3
256,060105,0601,3,李登輝總統文物/文件/副總統時期,*,副總統時期,1
257,060106,0601,3,李登輝總統文物/文件/第八任總統時期,*,第八任總統時期,1
258,060107,0601,3,李登輝總統文物/文件/其他,-,其他,33
259,06010701,060107,4,李登輝總統文物/文件/其他/榮譽證書感謝狀,*,榮譽證書感謝狀,6
260,06010702,060107,4,李登輝總統文物/文件/其他/信函,*,信函,7
261,06010703,060107,4,李登輝總統文物/文件/其他/相關著作,*,相關著作,9
262,0602,06,2,李登輝總統文物/底片,-,底片,9620
263,060201,0602,3,李登輝總統文物/底片/時期,-,時期,9620
264,06020101,060201,4,李登輝總統文物/底片/時期/副總統時期,*,副總統時期,1228
265,06020102,060201,4,李登輝總統文物/底片/時期/繼任總統時期,*,繼任總統時期,1176
266,06020103,060201,4,李登輝總統文物/底片/時期/第八任總統時期,*,第八任總統時期,4442
267,06020104,060201,4,李登輝總統文物/底片/時期/第九任總統時期,*,第九任總統時期,2774
268,0603,06,2,李登輝總統文物/視聽,-,視聽,6576
269,060301,0603,3,李登輝總統文物/視聽/影音,-,影音,6576
270,06030101,060301,4,李登輝總統文物/視聽/影音/國內活動,*,國內活動,6434
271,06030102,060301,4,李登輝總統文物/視聽/影音/國外活動,*,國外活動,67
272,06030103,060301,4,李登輝總統文物/視聽/影音/綜合專輯,*,綜合專輯,60
273,06030104,060301,4,李登輝總統文物/視聽/影音/其他,*,其他,15
274,0604,06,2,李登輝總統文物/照片,-,照片,2047
275,060401,0604,3,李登輝總統文物/照片/主題,-,主題,99
276,06040101,060401,4,李登輝總統文物/照片/主題/家庭,*,家庭,95
277,06040102,060401,4,李登輝總統文物/照片/主題/會見國內外人士,*,會見國內外人士,4
278,060402,0604,3,李登輝總統文物/照片/時期,-,時期,1948
279,06040201,060402,4,李登輝總統文物/照片/時期/行政院政務委員時期及以前,*,行政院政務委員時…,15
280,06040202,060402,4,李登輝總統文物/照片/時期/臺北市市長,*,臺北市市長,132
281,06040203,060402,4,李登輝總統文物/照片/時期/臺灣省省主席,*,臺灣省省主席,1034
282,06040204,060402,4,李登輝總統文物/照片/時期/副總統,*,副總統,18
283,06040205,060402,4,李登輝總統文物/照片/時期/總統,*,總統,15
284,06040206,060402,4,李登輝總統文物/照片/時期/其他,*,其他,734
285,0605,06,2,李登輝總統文物/圖書,-,圖書,42
286,060501,0605,3,李登輝總統文物/圖書/著作,*,著作,20
287,060502,0605,3,李登輝總統文物/圖書/其他,*,其他,22
288,09,,1,陳水扁總統文物,-,陳水扁總統文物,22174
289,0901,09,2,陳水扁總統文物/文件,-,文件,22
290,090101,0901,3,陳水扁總統文物/文件/函件報導祝賀等,*,函件報導祝賀等,14
291,090102,0901,3,陳水扁總統文物/文件/其他,*,其他,8
292,0902,09,2,陳水扁總統文物/照片,-,照片,9730
293,090201,0902,3,陳水扁總統文物/照片/時期,-,時期,9730
294,09020101,090201,4,陳水扁總統文物/照片/時期/第十任總統時期,*,第十任總統時期,4453
295,09020102,090201,4,陳水扁總統文物/照片/時期/第十一任總統時期,*,第十一任總統時期,5277
296,0903,09,2,陳水扁總統文物/底片,-,底片,5290
297,090301,0903,3,陳水扁總統文物/底片/時期,-,時期,5290
298,09030101,090301,4,陳水扁總統文物/底片/時期/2000年,*,2000年,1045
299,09030102,090301,4,陳水扁總統文物/底片/時期/2001年,*,2001年,1523
300,09030103,090301,4,陳水扁總統文物/底片/時期/2002年,*,2002年,1879
